,date,time,price,change,volume,amount,type,code
21274,2021-06-10,14:40:15,112.25,0.01,41,460116,买盘,000538
21275,2021-06-10,14:40:19,112.26,0.01,45,505137,买盘,000538
21276,2021-06-10,14:40:22,112.24,-0.02,6,67354,卖盘,000538
21277,2021-06-10,14:40:24,112.34,0.1,14,157228,买盘,000538
21278,2021-06-10,14:40:27,112.31,-0.03,1,11231,中性盘,000538
21279,2021-06-10,14:40:31,112.3,-0.01,9,101078,卖盘,000538
21280,2021-06-10,14:40:34,112.29,-0.01,17,190873,卖盘,000538
21281,2021-06-10,14:40:36,112.22,-0.07,2,22444,卖盘,000538
21282,2021-06-10,14:40:40,112.34,0.12,11,123530,买盘,000538
21283,2021-06-10,14:40:42,112.2,-0.14,1,11220,卖盘,000538
21284,2021-06-10,14:40:46,112.21,0.01,12,134662,卖盘,000538
21285,2021-06-10,14:40:52,112.33,0.12,6,67398,买盘,000538
21286,2021-06-10,14:41:01,112.3,-0.03,4,44920,卖盘,000538
21287,2021-06-10,14:41:07,112.29,-0.01,122,1370062,卖盘,000538
21288,2021-06-10,14:41:09,112.33,0.04,114,1280087,买盘,000538
21289,2021-06-10,14:41:13,112.33,0.0,11,123549,买盘,000538
21290,2021-06-10,14:41:16,112.22,-0.11,36,403953,中性盘,000538
21291,2021-06-10,14:41:18,112.22,0.0,11,123440,买盘,000538
21292,2021-06-10,14:41:22,112.35,0.13,57,640210,买盘,000538
21293,2021-06-10,14:41:24,112.33,-0.02,2,22466,中性盘,000538
21294,2021-06-10,14:41:31,112.3,-0.03,61,684534,中性盘,000538
21295,2021-06-10,14:41:34,112.3,0.0,16,179684,卖盘,000538
21296,2021-06-10,14:41:37,112.3,0.0,17,190910,卖盘,000538
21297,2021-06-10,14:41:40,112.25,-0.05,53,594939,卖盘,000538
21298,2021-06-10,14:41:45,112.25,0.0,4,44900,买盘,000538
21299,2021-06-10,14:41:49,112.35,0.1,49,550438,买盘,000538
21300,2021-06-10,14:41:51,112.35,0.0,3,33705,卖盘,000538
21301,2021-06-10,14:41:55,112.33,-0.02,2,22458,买盘,000538
21302,2021-06-10,14:41:57,112.33,0.0,1,11233,买盘,000538
21303,2021-06-10,14:42:01,112.33,0.0,6,67366,买盘,000538
21304,2021-06-10,14:42:04,112.33,0.0,4,44911,买盘,000538
21305,2021-06-10,14:42:07,112.32,-0.01,1,11232,买盘,000538
21306,2021-06-10,14:42:10,112.28,-0.04,4,44916,卖盘,000538
21307,2021-06-10,14:42:12,112.32,0.04,2,22464,中性盘,000538
21308,2021-06-10,14:42:16,112.34,0.02,62,696315,买盘,000538
21309,2021-06-10,14:42:19,112.33,-0.01,21,235873,买盘,000538
21310,2021-06-10,14:42:22,112.33,0.0,45,505470,卖盘,000538
21311,2021-06-10,14:42:25,112.35,0.02,99,1112129,买盘,000538
21312,2021-06-10,14:42:27,112.35,0.0,12,134822,卖盘,000538
21313,2021-06-10,14:42:31,112.31,-0.04,33,370742,卖盘,000538
21314,2021-06-10,14:42:33,112.35,0.04,2,22470,买盘,000538
21315,2021-06-10,14:42:37,112.35,0.0,24,269643,买盘,000538
21316,2021-06-10,14:42:40,112.35,0.0,1,11235,卖盘,000538
21317,2021-06-10,14:42:43,112.34,-0.01,29,325814,卖盘,000538
21318,2021-06-10,14:42:46,112.34,0.0,7,78638,卖盘,000538
21319,2021-06-10,14:42:49,112.31,-0.03,31,348225,卖盘,000538
21320,2021-06-10,14:42:51,112.35,0.04,31,348246,买盘,000538
21321,2021-06-10,14:42:55,112.35,0.0,3,33705,卖盘,000538
21322,2021-06-10,14:42:58,112.36,0.01,26,292126,买盘,000538
21323,2021-06-10,14:43:00,112.35,-0.01,68,764032,卖盘,000538
21324,2021-06-10,14:43:04,112.36,0.01,56,629183,买盘,000538
21325,2021-06-10,14:43:07,112.35,-0.01,5,56175,买盘,000538
21326,2021-06-10,14:43:10,112.36,0.01,21,235942,买盘,000538
21327,2021-06-10,14:43:12,112.35,-0.01,2,22471,卖盘,000538
21328,2021-06-10,14:43:15,112.35,0.0,2,22470,卖盘,000538
21329,2021-06-10,14:43:18,112.37,0.02,19,213485,买盘,000538
21330,2021-06-10,14:43:22,112.36,-0.01,9,101119,买盘,000538
21331,2021-06-10,14:43:25,112.37,0.01,5,56181,买盘,000538
21332,2021-06-10,14:43:27,112.38,0.01,77,865291,买盘,000538
21333,2021-06-10,14:43:31,112.37,-0.01,46,516902,中性盘,000538
21334,2021-06-10,14:43:33,112.38,0.01,13,146087,买盘,000538
21335,2021-06-10,14:43:37,112.38,0.0,23,258460,买盘,000538
21336,2021-06-10,14:43:40,112.39,0.01,30,337167,买盘,000538
21337,2021-06-10,14:43:42,112.38,-0.01,47,528219,卖盘,000538
21338,2021-06-10,14:43:46,112.4,0.02,8,89920,买盘,000538
21339,2021-06-10,14:43:49,112.39,-0.01,27,303478,中性盘,000538
21340,2021-06-10,14:43:52,112.4,0.01,22,247269,买盘,000538
21341,2021-06-10,14:43:55,112.4,0.0,18,202320,卖盘,000538
21342,2021-06-10,14:43:58,112.41,0.01,14,157371,买盘,000538
21343,2021-06-10,14:44:00,112.46,0.05,35,393499,买盘,000538
21344,2021-06-10,14:44:04,112.48,0.02,13,146224,买盘,000538
21345,2021-06-10,14:44:06,112.48,0.0,13,146235,卖盘,000538
21346,2021-06-10,14:44:10,112.5,0.02,24,269970,买盘,000538
21347,2021-06-10,14:44:12,112.5,0.0,8,90000,买盘,000538
21348,2021-06-10,14:44:16,112.5,0.0,14,157495,买盘,000538
21349,2021-06-10,14:44:18,112.5,0.0,31,348745,买盘,000538
21350,2021-06-10,14:44:22,112.51,0.01,25,281234,买盘,000538
21351,2021-06-10,14:44:24,112.51,0.0,4,45002,买盘,000538
21352,2021-06-10,14:44:31,112.5,-0.01,29,326261,卖盘,000538
21353,2021-06-10,14:44:34,112.52,0.02,62,697576,买盘,000538
21354,2021-06-10,14:44:36,112.51,-0.01,16,180031,卖盘,000538
21355,2021-06-10,14:44:40,112.5,-0.01,35,393750,卖盘,000538
21356,2021-06-10,14:44:42,112.5,0.0,42,472470,卖盘,000538
21357,2021-06-10,14:44:46,112.4,-0.1,53,595947,卖盘,000538
21358,2021-06-10,14:44:49,112.5,0.1,45,505976,买盘,000538
21359,2021-06-10,14:44:55,112.47,-0.03,1,11247,买盘,000538
21360,2021-06-10,14:44:57,112.45,-0.02,14,163090,卖盘,000538
21361,2021-06-10,14:45:01,112.49,0.04,41,460954,买盘,000538
21362,2021-06-10,14:45:05,112.48,-0.01,6,67476,中性盘,000538
21363,2021-06-10,14:45:06,112.47,-0.01,7,78729,卖盘,000538
21364,2021-06-10,14:45:10,112.47,0.0,14,152843,买盘,000538
21365,2021-06-10,14:45:12,112.47,0.0,5,56233,买盘,000538
21366,2021-06-10,14:45:16,112.41,-0.06,14,157442,卖盘,000538
21367,2021-06-10,14:45:19,112.46,0.05,6,67472,买盘,000538
21368,2021-06-10,14:45:21,112.47,0.01,38,427275,买盘,000538
21369,2021-06-10,14:45:25,112.44,-0.03,1,11244,中性盘,000538
21370,2021-06-10,14:45:28,112.38,-0.06,40,449602,卖盘,000538
21371,2021-06-10,14:45:30,112.44,0.06,43,483300,买盘,000538
21372,2021-06-10,14:45:33,112.44,0.0,4,44976,买盘,000538
21373,2021-06-10,14:45:37,112.43,-0.01,21,236052,中性盘,000538
21374,2021-06-10,14:45:40,112.43,0.0,6,67443,买盘,000538
21375,2021-06-10,14:45:42,112.42,-0.01,15,168629,买盘,000538
21376,2021-06-10,14:45:45,112.43,0.01,10,112422,买盘,000538
21377,2021-06-10,14:45:49,112.39,-0.04,57,640593,卖盘,000538
21378,2021-06-10,14:45:52,112.39,0.0,8,89908,卖盘,000538
21379,2021-06-10,14:45:54,112.36,-0.03,46,516871,卖盘,000538
21380,2021-06-10,14:45:58,112.34,-0.02,67,752707,卖盘,000538
21381,2021-06-10,14:46:01,112.34,0.0,5,56172,中性盘,000538
21382,2021-06-10,14:46:04,112.34,0.0,1,11234,买盘,000538
21383,2021-06-10,14:46:07,112.32,-0.02,4,44934,卖盘,000538
21384,2021-06-10,14:46:10,112.31,-0.01,9,101085,卖盘,000538
21385,2021-06-10,14:46:16,112.28,-0.03,17,190895,卖盘,000538
21386,2021-06-10,14:46:19,112.29,0.01,37,415441,买盘,000538
21387,2021-06-10,14:46:22,112.25,-0.04,53,595065,卖盘,000538
21388,2021-06-10,14:46:24,112.28,0.03,19,213292,买盘,000538
21389,2021-06-10,14:46:28,112.3,0.02,33,370578,买盘,000538
21390,2021-06-10,14:46:31,112.3,0.0,7,78610,卖盘,000538
21391,2021-06-10,14:46:34,112.3,0.0,11,123533,卖盘,000538
21392,2021-06-10,14:46:36,112.3,0.0,12,134763,卖盘,000538
21393,2021-06-10,14:46:40,112.29,-0.01,8,89843,卖盘,000538
21394,2021-06-10,14:46:42,112.28,-0.01,8,89829,卖盘,000538
21395,2021-06-10,14:46:46,112.3,0.02,3,33688,买盘,000538
21396,2021-06-10,14:46:48,112.31,0.01,13,145976,买盘,000538
21397,2021-06-10,14:46:52,112.35,0.04,26,291982,买盘,000538
21398,2021-06-10,14:46:54,112.25,-0.1,8,89853,卖盘,000538
21399,2021-06-10,14:46:58,112.35,0.1,20,224557,买盘,000538
21400,2021-06-10,14:47:00,112.35,0.0,13,146016,买盘,000538
21401,2021-06-10,14:47:04,112.35,0.0,12,134748,买盘,000538
21402,2021-06-10,14:47:06,112.29,-0.06,3,33689,中性盘,000538
21403,2021-06-10,14:47:09,112.35,0.06,9,101113,买盘,000538
21404,2021-06-10,14:47:13,112.33,-0.02,7,78631,中性盘,000538
21405,2021-06-10,14:47:16,112.3,-0.03,4,44931,卖盘,000538
21406,2021-06-10,14:47:19,112.26,-0.04,16,179694,卖盘,000538
21407,2021-06-10,14:47:22,112.3,0.04,7,78590,中性盘,000538
21408,2021-06-10,14:47:24,112.3,0.0,43,482890,卖盘,000538
21409,2021-06-10,14:47:28,112.33,0.03,8,89846,买盘,000538
21410,2021-06-10,14:47:31,112.33,0.0,10,112333,买盘,000538
21411,2021-06-10,14:47:33,112.33,0.0,15,168507,卖盘,000538
21412,2021-06-10,14:47:37,112.35,0.02,6,67406,买盘,000538
21413,2021-06-10,14:47:40,112.33,-0.02,9,101103,卖盘,000538
21414,2021-06-10,14:47:43,112.33,0.0,6,67404,卖盘,000538
21415,2021-06-10,14:47:45,112.36,0.03,37,415699,买盘,000538
21416,2021-06-10,14:47:49,112.35,-0.01,36,404460,卖盘,000538
21417,2021-06-10,14:47:52,112.33,-0.02,56,629168,卖盘,000538
21418,2021-06-10,14:47:58,112.33,0.0,15,168524,卖盘,000538
21419,2021-06-10,14:48:01,112.33,0.0,9,101096,卖盘,000538
21420,2021-06-10,14:48:05,112.35,0.02,7,78638,买盘,000538
21421,2021-06-10,14:48:07,112.38,0.03,6,67404,买盘,000538
21422,2021-06-10,14:48:10,112.33,-0.05,4,44932,卖盘,000538
21423,2021-06-10,14:48:13,112.33,0.0,7,78634,卖盘,000538
21424,2021-06-10,14:48:16,112.37,0.04,1,11237,买盘,000538
21425,2021-06-10,14:48:19,112.37,0.0,24,269706,买盘,000538
21426,2021-06-10,14:48:22,112.34,-0.03,2,22471,卖盘,000538
21427,2021-06-10,14:48:25,112.37,0.03,38,426914,卖盘,000538
21428,2021-06-10,14:48:27,112.4,0.03,52,584460,买盘,000538
21429,2021-06-10,14:48:31,112.4,0.0,15,168618,卖盘,000538
21430,2021-06-10,14:48:34,112.39,-0.01,1,11239,中性盘,000538
21431,2021-06-10,14:48:36,112.42,0.03,3,33726,买盘,000538
21432,2021-06-10,14:48:39,112.4,-0.02,11,123652,买盘,000538
21433,2021-06-10,14:48:43,112.43,0.03,2,22485,买盘,000538
21434,2021-06-10,14:48:45,112.42,-0.01,6,67452,买盘,000538
21435,2021-06-10,14:48:49,112.43,0.01,5,56214,买盘,000538
21436,2021-06-10,14:48:51,112.43,0.0,18,202372,买盘,000538
21437,2021-06-10,14:48:55,112.43,0.0,14,157401,买盘,000538
21438,2021-06-10,14:48:58,112.44,0.01,25,281080,买盘,000538
21439,2021-06-10,14:49:00,112.43,-0.01,5,56216,中性盘,000538
21440,2021-06-10,14:49:04,112.42,-0.01,11,123672,卖盘,000538
21441,2021-06-10,14:49:07,112.43,0.01,47,528432,买盘,000538
21442,2021-06-10,14:49:09,112.45,0.02,19,213636,买盘,000538
21443,2021-06-10,14:49:13,112.5,0.05,113,1271047,买盘,000538
21444,2021-06-10,14:49:16,112.46,-0.04,8,89984,中性盘,000538
21445,2021-06-10,14:49:18,112.49,0.03,6,67491,买盘,000538
21446,2021-06-10,14:49:22,112.47,-0.02,31,348645,卖盘,000538
21447,2021-06-10,14:49:25,112.49,0.02,11,123728,买盘,000538
21448,2021-06-10,14:49:27,112.49,0.0,10,112490,买盘,000538
21449,2021-06-10,14:49:31,112.47,-0.02,4,44992,卖盘,000538
21450,2021-06-10,14:49:34,112.48,0.01,13,146212,中性盘,000538
21451,2021-06-10,14:49:37,112.49,0.01,23,258717,买盘,000538
21452,2021-06-10,14:49:40,112.47,-0.02,55,618656,买盘,000538
21453,2021-06-10,14:49:43,112.47,0.0,27,303671,卖盘,000538
21454,2021-06-10,14:49:45,112.49,0.02,31,348713,买盘,000538
21455,2021-06-10,14:49:49,112.48,-0.01,11,123728,买盘,000538
21456,2021-06-10,14:49:52,112.49,0.01,30,337441,买盘,000538
21457,2021-06-10,14:49:55,112.48,-0.01,16,179970,中性盘,000538
21458,2021-06-10,14:49:57,112.49,0.01,6,67494,买盘,000538
21459,2021-06-10,14:50:01,112.49,0.0,19,213717,卖盘,000538
21460,2021-06-10,14:50:04,112.49,0.0,9,101240,买盘,000538
21461,2021-06-10,14:50:07,112.5,0.01,15,168737,买盘,000538
21462,2021-06-10,14:50:09,112.49,-0.01,17,191239,卖盘,000538
21463,2021-06-10,14:50:13,112.49,0.0,28,314978,卖盘,000538
21464,2021-06-10,14:50:16,112.5,0.01,24,269979,买盘,000538
21465,2021-06-10,14:50:19,112.5,0.0,18,202487,买盘,000538
21466,2021-06-10,14:50:22,112.5,0.0,14,157496,买盘,000538
21467,2021-06-10,14:50:25,112.5,0.0,28,315000,买盘,000538
21468,2021-06-10,14:50:28,112.5,0.0,51,573743,买盘,000538
21469,2021-06-10,14:50:31,112.5,0.0,13,146253,卖盘,000538
21470,2021-06-10,14:50:33,112.49,-0.01,36,404998,卖盘,000538
21471,2021-06-10,14:50:36,112.51,0.02,26,292502,买盘,000538
21472,2021-06-10,14:50:40,112.51,0.0,30,337520,买盘,000538
21473,2021-06-10,14:50:43,112.5,-0.01,13,146264,卖盘,000538
21474,2021-06-10,14:50:45,112.52,0.02,9,101259,买盘,000538
21475,2021-06-10,14:50:48,112.51,-0.01,5,56255,卖盘,000538
21476,2021-06-10,14:50:52,112.54,0.03,69,776462,买盘,000538
21477,2021-06-10,14:50:54,112.54,0.0,11,123802,卖盘,000538
21478,2021-06-10,14:50:57,112.57,0.03,29,326392,买盘,000538
21479,2021-06-10,14:51:01,112.55,-0.02,11,123831,卖盘,000538
21480,2021-06-10,14:51:04,112.52,-0.03,40,450191,卖盘,000538
21481,2021-06-10,14:51:07,112.55,0.03,16,180112,买盘,000538
21482,2021-06-10,14:51:10,112.55,0.0,1,11255,卖盘,000538
21483,2021-06-10,14:51:13,112.54,-0.01,18,202552,卖盘,000538
21484,2021-06-10,14:51:16,112.55,0.01,18,202588,买盘,000538
21485,2021-06-10,14:51:19,112.56,0.01,5,56275,买盘,000538
21486,2021-06-10,14:51:21,112.54,-0.02,11,123799,卖盘,000538
21487,2021-06-10,14:51:25,112.55,0.01,22,247615,买盘,000538
21488,2021-06-10,14:51:27,112.56,0.01,10,112555,买盘,000538
21489,2021-06-10,14:51:31,112.52,-0.04,6,67524,卖盘,000538
21490,2021-06-10,14:51:34,112.55,0.03,2,22510,买盘,000538
21491,2021-06-10,14:51:36,112.55,0.0,62,697794,买盘,000538
21492,2021-06-10,14:51:40,112.56,0.01,10,112556,买盘,000538
21493,2021-06-10,14:51:42,112.55,-0.01,7,78787,卖盘,000538
21494,2021-06-10,14:51:46,112.56,0.01,39,438964,买盘,000538
21495,2021-06-10,14:51:48,112.56,0.0,29,326421,卖盘,000538
21496,2021-06-10,14:51:52,112.56,0.0,19,213880,卖盘,000538
21497,2021-06-10,14:51:54,112.56,0.0,22,247645,中性盘,000538
21498,2021-06-10,14:51:58,112.55,-0.01,67,754149,卖盘,000538
21499,2021-06-10,14:52:00,112.58,0.03,23,258921,买盘,000538
21500,2021-06-10,14:52:04,112.56,-0.02,9,101302,卖盘,000538
21501,2021-06-10,14:52:06,112.52,-0.04,39,438874,卖盘,000538
21502,2021-06-10,14:52:10,112.54,0.02,77,866327,买盘,000538
21503,2021-06-10,14:52:13,112.5,-0.04,261,2936332,卖盘,000538
21504,2021-06-10,14:52:16,112.52,0.02,63,708614,买盘,000538
21505,2021-06-10,14:52:19,112.51,-0.01,27,303694,中性盘,000538
21506,2021-06-10,14:52:22,112.42,-0.09,39,438542,卖盘,000538
21507,2021-06-10,14:52:25,112.51,0.09,47,528408,买盘,000538
21508,2021-06-10,14:52:28,112.51,0.0,33,371293,卖盘,000538
21509,2021-06-10,14:52:30,112.5,-0.01,6,67500,中性盘,000538
21510,2021-06-10,14:52:34,112.43,-0.07,2,22491,卖盘,000538
21511,2021-06-10,14:52:36,112.43,0.0,158,1776418,卖盘,000538
21512,2021-06-10,14:52:40,112.43,0.0,17,191135,卖盘,000538
21513,2021-06-10,14:52:43,112.48,0.05,54,607201,买盘,000538
21514,2021-06-10,14:52:46,112.47,-0.01,33,371161,卖盘,000538
21515,2021-06-10,14:52:49,112.48,0.01,24,269938,买盘,000538
21516,2021-06-10,14:52:51,112.48,0.0,34,382432,卖盘,000538
21517,2021-06-10,14:52:55,112.5,0.02,35,393703,买盘,000538
21518,2021-06-10,14:52:57,112.5,0.0,3,33749,买盘,000538
21519,2021-06-10,14:53:01,112.49,-0.01,6,67494,卖盘,000538
21520,2021-06-10,14:53:04,112.48,-0.01,158,1777195,卖盘,000538
21521,2021-06-10,14:53:06,112.49,0.01,151,1698426,买盘,000538
21522,2021-06-10,14:53:09,112.48,-0.01,21,236174,中性盘,000538
21523,2021-06-10,14:53:13,112.48,0.0,46,517453,买盘,000538
21524,2021-06-10,14:53:16,112.46,-0.02,23,258692,中性盘,000538
21525,2021-06-10,14:53:19,112.43,-0.03,2,22491,卖盘,000538
21526,2021-06-10,14:53:21,112.48,0.05,9,101213,买盘,000538
21527,2021-06-10,14:53:25,112.49,0.01,12,134976,买盘,000538
21528,2021-06-10,14:53:28,112.49,0.0,4,44996,买盘,000538
21529,2021-06-10,14:53:31,112.48,-0.01,17,191223,卖盘,000538
21530,2021-06-10,14:53:33,112.48,0.0,73,821112,卖盘,000538
21531,2021-06-10,14:53:37,112.49,0.01,22,247478,买盘,000538
21532,2021-06-10,14:53:40,112.49,0.0,15,168738,卖盘,000538
21533,2021-06-10,14:53:43,112.49,0.0,5,56245,卖盘,000538
21534,2021-06-10,14:53:45,112.5,0.01,33,371212,买盘,000538
21535,2021-06-10,14:53:48,112.49,-0.01,31,348744,卖盘,000538
21536,2021-06-10,14:53:52,112.5,0.01,30,337491,买盘,000538
21537,2021-06-10,14:53:55,112.5,0.0,9,101250,卖盘,000538
21538,2021-06-10,14:53:58,112.51,0.01,12,135005,买盘,000538
21539,2021-06-10,14:54:01,112.5,-0.01,11,123753,买盘,000538
21540,2021-06-10,14:54:04,112.5,0.0,14,157507,买盘,000538
21541,2021-06-10,14:54:07,112.51,0.01,8,90006,买盘,000538
21542,2021-06-10,14:54:13,112.5,-0.01,14,157511,卖盘,000538
21543,2021-06-10,14:54:15,112.5,0.0,12,135008,卖盘,000538
21544,2021-06-10,14:54:19,112.51,0.01,24,270019,买盘,000538
21545,2021-06-10,14:54:21,112.51,0.0,16,180017,中性盘,000538
21546,2021-06-10,14:54:25,112.51,0.0,8,90010,卖盘,000538
21547,2021-06-10,14:54:28,112.52,0.01,18,202530,买盘,000538
21548,2021-06-10,14:54:30,112.53,0.01,73,821342,买盘,000538
21549,2021-06-10,14:54:34,112.53,0.0,11,123783,买盘,000538
21550,2021-06-10,14:54:37,112.53,0.0,9,101280,卖盘,000538
21551,2021-06-10,14:54:40,112.53,0.0,16,180056,卖盘,000538
21552,2021-06-10,14:54:42,112.54,0.01,2,22508,买盘,000538
21553,2021-06-10,14:54:46,112.54,0.0,21,236334,买盘,000538
21554,2021-06-10,14:54:49,112.54,0.0,29,326380,卖盘,000538
21555,2021-06-10,14:54:52,112.54,0.0,15,168819,卖盘,000538
21556,2021-06-10,14:54:55,112.55,0.01,13,146310,买盘,000538
21557,2021-06-10,14:54:57,112.54,-0.01,3,33764,卖盘,000538
21558,2021-06-10,14:55:00,112.55,0.01,14,157567,买盘,000538
21559,2021-06-10,14:55:04,112.56,0.01,12,135056,买盘,000538
21560,2021-06-10,14:55:06,112.56,0.0,54,607797,买盘,000538
21561,2021-06-10,14:55:09,112.55,-0.01,15,168833,卖盘,000538
21562,2021-06-10,14:55:12,112.55,0.0,36,405185,买盘,000538
21563,2021-06-10,14:55:16,112.55,0.0,24,270112,买盘,000538
21564,2021-06-10,14:55:19,112.55,0.0,10,112550,买盘,000538
21565,2021-06-10,14:55:22,112.55,0.0,13,146314,买盘,000538
21566,2021-06-10,14:55:24,112.55,0.0,7,78785,卖盘,000538
21567,2021-06-10,14:55:28,112.57,0.02,40,450249,买盘,000538
21568,2021-06-10,14:55:31,112.58,0.01,6,67542,买盘,000538
21569,2021-06-10,14:55:33,112.57,-0.01,218,2454478,中性盘,000538
21570,2021-06-10,14:55:36,112.57,0.0,11,123827,买盘,000538
21571,2021-06-10,14:55:40,112.57,0.0,4,45030,卖盘,000538
21572,2021-06-10,14:55:42,112.64,0.07,32,360399,买盘,000538
21573,2021-06-10,14:55:46,112.64,0.0,4,45056,卖盘,000538
21574,2021-06-10,14:55:49,112.65,0.01,51,574474,买盘,000538
21575,2021-06-10,14:55:51,112.65,0.0,14,157712,买盘,000538
21576,2021-06-10,14:55:55,112.64,-0.01,52,585787,卖盘,000538
21577,2021-06-10,14:55:57,112.65,0.01,23,259099,中性盘,000538
21578,2021-06-10,14:56:01,112.63,-0.02,24,270301,卖盘,000538
21579,2021-06-10,14:56:05,112.64,0.01,27,304091,买盘,000538
21580,2021-06-10,14:56:06,112.66,0.02,117,1318249,买盘,000538
21581,2021-06-10,14:56:09,112.58,-0.08,13,146374,卖盘,000538
21582,2021-06-10,14:56:13,112.58,0.0,15,168876,卖盘,000538
21583,2021-06-10,14:56:15,112.63,0.05,38,427834,买盘,000538
21584,2021-06-10,14:56:19,112.62,-0.01,27,304039,中性盘,000538
21585,2021-06-10,14:56:22,112.6,-0.02,25,281536,卖盘,000538
21586,2021-06-10,14:56:25,112.62,0.02,16,180181,买盘,000538
21587,2021-06-10,14:56:28,112.62,0.0,42,472980,买盘,000538
21588,2021-06-10,14:56:31,112.63,0.01,113,1272637,买盘,000538
21589,2021-06-10,14:56:34,112.62,-0.01,19,213984,卖盘,000538
21590,2021-06-10,14:56:37,112.63,0.01,15,168945,买盘,000538
21591,2021-06-10,14:56:40,112.63,0.0,17,191469,中性盘,000538
21592,2021-06-10,14:56:43,112.71,0.08,169,1904176,买盘,000538
21593,2021-06-10,14:56:46,112.71,0.0,19,214150,卖盘,000538
21594,2021-06-10,14:56:49,112.71,0.0,38,428298,卖盘,000538
21595,2021-06-10,14:56:52,112.7,-0.01,3,33806,中性盘,000538
21596,2021-06-10,14:56:55,112.69,-0.01,6,67612,中性盘,000538
21597,2021-06-10,14:56:57,112.69,0.0,12,135228,买盘,000538
21598,2021-06-10,14:57:01,112.7,0.01,42,473314,买盘,000538
21599,2021-06-10,15:00:04,112.7,0.0,936,10553453,卖盘,000538
21600,2021-06-10,09:25:01,112.0,-0.34,249,2788800,卖盘,000538
21601,2021-06-10,09:30:01,111.84,-0.16,2,22368,卖盘,000538
21602,2021-06-10,09:30:05,111.88,0.04,597,6696102,卖盘,000538
21603,2021-06-10,09:30:07,111.8,-0.08,87,973418,卖盘,000538
21604,2021-06-10,09:30:10,111.8,0.0,51,570574,卖盘,000538
21605,2021-06-10,09:30:12,111.84,0.04,19,212452,买盘,000538
21606,2021-06-10,09:30:16,112.2,0.36,55,615111,买盘,000538
21607,2021-06-10,09:30:18,111.97,-0.23,2,22377,中性盘,000538
21608,2021-06-10,09:30:22,111.84,-0.13,5,55920,中性盘,000538
21609,2021-06-10,09:30:25,111.99,0.15,26,290926,买盘,000538
21610,2021-06-10,09:30:27,112.0,0.01,2,22400,买盘,000538
21611,2021-06-10,09:30:31,111.97,-0.03,221,2481447,卖盘,000538
21612,2021-06-10,09:30:33,112.3,0.33,2,22433,中性盘,000538
21613,2021-06-10,09:30:37,112.47,0.17,2,22454,买盘,000538
21614,2021-06-10,09:30:39,112.08,-0.39,72,808041,卖盘,000538
21615,2021-06-10,09:30:42,112.46,0.38,8,89956,买盘,000538
21616,2021-06-10,09:30:46,112.3,-0.16,3,33688,买盘,000538
21617,2021-06-10,09:30:48,112.23,-0.07,15,168354,卖盘,000538
21618,2021-06-10,09:30:52,112.3,0.07,22,246962,买盘,000538
21619,2021-06-10,09:30:54,112.33,0.03,3,33696,买盘,000538
21620,2021-06-10,09:30:58,112.33,0.0,159,1788004,中性盘,000538
21621,2021-06-10,09:31:01,112.39,0.06,1,11239,卖盘,000538
21622,2021-06-10,09:31:05,112.59,0.2,22,247514,买盘,000538
21623,2021-06-10,09:31:06,112.43,-0.16,17,191137,中性盘,000538
21624,2021-06-10,09:31:10,112.6,0.17,24,270258,买盘,000538
21625,2021-06-10,09:31:13,112.12,-0.48,120,1347695,卖盘,000538
21626,2021-06-10,09:31:16,112.37,0.25,24,269546,买盘,000538
21627,2021-06-10,09:31:18,112.37,0.0,8,89878,买盘,000538
21628,2021-06-10,09:31:22,112.3,-0.07,27,303224,卖盘,000538
21629,2021-06-10,09:31:25,112.13,-0.17,9,100996,卖盘,000538
21630,2021-06-10,09:31:27,112.3,0.17,55,617031,买盘,000538
21631,2021-06-10,09:31:31,112.12,-0.18,12,134688,卖盘,000538
21632,2021-06-10,09:31:34,112.22,0.1,6,67309,买盘,000538
21633,2021-06-10,09:31:37,112.26,0.04,17,190843,卖盘,000538
21634,2021-06-10,09:31:39,112.14,-0.12,13,145865,卖盘,000538
21635,2021-06-10,09:31:43,112.21,0.07,18,201985,买盘,000538
21636,2021-06-10,09:31:45,112.1,-0.11,35,392588,卖盘,000538
21637,2021-06-10,09:31:49,112.14,0.04,20,224226,买盘,000538
21638,2021-06-10,09:31:51,112.07,-0.07,20,224164,卖盘,000538
21639,2021-06-10,09:31:55,112.07,0.0,54,605210,卖盘,000538
21640,2021-06-10,09:31:57,112.07,0.0,23,257787,卖盘,000538
21641,2021-06-10,09:32:01,112.13,0.06,15,168169,买盘,000538
21642,2021-06-10,09:32:04,112.12,-0.01,24,269058,买盘,000538
21643,2021-06-10,09:32:06,112.12,0.0,41,459864,买盘,000538
21644,2021-06-10,09:32:10,112.12,0.0,9,100908,卖盘,000538
21645,2021-06-10,09:32:13,112.34,0.22,6,67397,买盘,000538
21646,2021-06-10,09:32:15,112.27,-0.07,4,44927,卖盘,000538
21647,2021-06-10,09:32:18,112.37,0.1,5,56174,买盘,000538
21648,2021-06-10,09:32:22,112.32,-0.05,8,89857,卖盘,000538
21649,2021-06-10,09:32:25,112.5,0.18,39,438265,买盘,000538
21650,2021-06-10,09:32:28,112.5,0.0,72,809286,买盘,000538
21651,2021-06-10,09:32:31,112.58,0.08,11,123682,买盘,000538
21652,2021-06-10,09:32:34,112.6,0.02,1,11260,买盘,000538
